ledger,date,clustering,exclude_contract_addresses,top_limit_type,top_limit_value,exclude_below_fees,exclude_below_usd_cent,hhi,shannon_entropy,gini,total_entities,tau=0.33,tau=0.5,tau=0.66,mpr,theil
bitcoin,2013-07-01,True,False,absolute,0,False,True,7.854557057987198,13.97440665936239,0.9800219428563574,1750167,396,1833,8189,0.0097861440351842,4.688901194049715
bitcoin,2013-08-01,True,False,absolute,0,False,True,7.955635311563214,13.95887261709222,0.9803208768475904,1802232,385,1825,7915,0.0096718892302107,4.728983256516491
bitcoin,2013-09-01,True,False,absolute,0,False,True,7.344033496017947,14.016837350531748,0.9811344635454626,1899099,417,1915,8007,0.0095505758230924,4.741158831040219
bitcoin,2013-10-01,True,False,absolute,0,False,True,7.151429402133293,14.092432153297173,0.9654818051750824,1088895,441,2026,8610,0.0094364770733797,4.132544364249252
bitcoin,2013-11-01,True,False,absolute,0,False,True,8.748006965702842,14.031504215079776,0.9813123897558096,2038316,403,1968,8883,0.01209899384089,4.801736948998557
bitcoin,2013-12-01,True,False,absolute,0,False,True,9.041956358596355,14.086424055765866,0.9813939045028608,2203295,388,2093,9633,0.0119672701120382,4.841499406398785
bitcoin,2014-01-01,True,False,absolute,0,False,True,8.545587279840152,14.117040371738389,0.982169340112349,2382692,386,2117,9732,0.011831446583645,4.898554767218794
bitcoin,2014-02-01,True,False,absolute,0,False,True,8.562150301496995,14.141628070102067,0.9754525957820984,1823682,379,2098,10085,0.011702036484391,4.614138467011552
bitcoin,2014-03-01,True,False,absolute,0,False,True,8.53750126269983,14.198342520238382,0.9821424419783674,2644213,386,2179,10679,0.011587145576334,4.946342949976703
bitcoin,2014-04-01,True,False,absolute,0,False,True,7.420364376751291,14.398032219107412,0.9818783591161502,2790916,513,2572,12503,0.0114694599427039,4.861924976784371
bitcoin,2014-05-01,True,False,absolute,0,False,True,7.290382133287154,14.424615334993677,0.9819179494108116,2882917,517,2570,12758,0.0113564135485282,4.875931736561495
