ledger,snapshot_date,entropy,hhi,max_power_ratio,total_entities,theil_index
cardano-node,2020-04-14,2.92021267455402,1792.0,0.28,14,0.6149201476127221
cardano-node,2020-04-25,2.7145612669632535,1990.0,0.32,11,0.5163047841455579
cardano-node,2020-05-05,2.9135373124341513,1798.0,0.26,14,0.619547156045326
cardano-node,2020-05-10,2.4200690578145125,2212.0,0.34,9,0.5197605331517267
cardano-node,2020-05-15,2.786818444312222,1908.0,0.31,13,0.6332740100540668
cardano-node,2020-05-27,3.1187414285768984,2110.0,0.41,22,0.9292956252447432
cardano-node,2020-06-08,3.02579511601265,1794.0,0.34,15,0.6107288474859885
cardano-node,2020-06-20,3.0157304604485002,1750.0,0.32,16,0.6822436562511578
cardano-node,2020-06-30,2.571168177765692,2166.0,0.33,11,0.6156972996346289
cardano-node,2020-07-10,2.8358046678034343,1850.0,0.34,11,0.4322652626916875
cardano-node,2020-07-17,2.9172424992855754,1848.0,0.3,15,0.6859717877127651
cardano-node,2020-07-23,3.0795290495715557,1572.0,0.29,14,0.5044904514522862
cardano-node,2020-07-30,2.879476113696739,1818.0,0.33,12,0.48900590008939687
cardano-node,2020-08-13,2.647209988233866,2590.0,0.43,16,0.9376825825453505
cardano-node,2020-08-27,2.685774390703324,2542.0,0.42,16,0.9109517757036675
cardano-node,2020-09-12,2.666710289944403,2142.0,0.36,12,0.6364839309428428
cardano-node,2020-10-01,2.8959011459932142,2046.0,0.38,15,0.7007644865766989
cardano-node,2020-10-17,2.9440480980044597,1866.0,0.33,15,0.667391562537549
cardano-node,2020-11-03,2.454612396702177,2542.0,0.37,13,0.8635416953199323
cardano-node,2020-11-18,2.1406999386700694,3518.0,0.54,11,0.9140751458843641
cardano-node,2020-11-26,2.4631581260930613,2712.0,0.45,13,0.8576182470868127
cardano-node,2020-12-04,3.0570822612219763,1730.0,0.32,15,0.5890422509963743
cardano-node,2020-12-24,2.818815925946771,2110.0,0.38,15,0.7541958895147338
cardano-node,2021-01-26,3.2631393911354767,1544.0,0.28,18,0.6285358891565115
cardano-node,2021-02-23,3.049557667060998,1994.0,0.39,19,0.8306466802881444
cardano-node,2021-03-15,2.7312224849473616,2294.0,0.39,15,0.8149110361790185
cardano-node,2021-04-09,2.7563776198689554,2214.0,0.38,15,0.7974748253315107
cardano-node,2021-05-07,3.305913964893764,1480.0,0.28,19,0.6529540352265776
cardano-node,2021-05-27,2.306666330351346,2766.0,0.46,9,0.5983653139606285
cardano-node,2021-06-07,2.1877035645794067,2854.0,0.44,8,0.563040983990678
cardano-node,2021-06-17,2.919258961824302,1842.0,0.29,15,0.6845740823893416
cardano-node,2021-07-11,2.844157509183996,1770.0,0.29,13,0.5935295989022529
cardano-node,2021-07-29,2.919715358716502,1870.0,0.32,15,0.6842577321702971
cardano-node,2021-08-18,3.0636649964340323,1864.0,0.32,19,0.8208682247079954
cardano-node,2021-09-01,2.971666119816941,1744.0,0.31,14,0.579255337098633
cardano-node,2021-09-24,3.2963975721791647,1626.0,0.33,19,0.6595502960058034
cardano-node,2021-10-12,3.237603967466168,1602.0,0.32,18,0.6462356960772968
cardano-node,2021-11-22,3.0930976285771723,1644.0,0.3,16,0.6286168217948609
cardano-node,2021-12-20,3.3117690929774035,1416.0,0.22,19,0.6488955697035853
cardano-node,2022-01-24,2.7557754076051086,2138.0,0.34,15,0.7978922470642948
cardano-node,2022-02-25,3.112147333445333,1732.0,0.31,17,0.676037194391431
cardano-node,2022-03-29,2.841239697837785,1870.0,0.33,12,0.5155093639367482
cardano-node,2022-04-13,2.603380600568031,1978.0,0.3,9,0.39269865412803173
cardano-node,2022-05-14,2.493958411043028,2350.0,0.38,11,0.6692150317501344
cardano-node,2022-05-28,2.9933627127322278,1808.0,0.34,16,0.6977477975161681
cardano-node,2022-06-10,2.7361698610725718,2000.0,0.3,13,0.6683809327259862
cardano-node,2022-06-26,2.5291799346762325,2398.0,0.37,13,0.8118554166119191
cardano-node,2022-07-18,2.876935825668569,2036.0,0.39,14,0.6449173734011915
cardano-node,2022-08-22,3.216725868306317,1510.0,0.25,16,0.5429242559890156
cardano-node,2022-09-23,2.724400435428502,2006.0,0.29,13,0.6765388769279828
cardano-node,2022-10-18,2.6459534549018144,2308.0,0.35,13,0.7309141803034974
cardano-node,2022-11-10,3.185483525171306,1472.0,0.26,16,0.5645797980471344
cardano-node,2022-12-19,2.5751343142338574,2762.0,0.48,15,0.9231031116278435
cardano-node,2023-01-11,2.537230367494933,2822.0,0.49,14,0.8803832539550716
cardano-node,2023-01-17,3.418018172699186,1194.0,0.23,16,0.40339906273068415
cardano-node,2023-01-02,3.068737434620015,1436.0,0.24,13,0.4378626567759135
cardano-node,2023-02-24,2.817951532823098,2328.0,0.42,18,0.9371165979652579
cardano-node,2023-01-30,3.141315277401236,2212.0,0.44,21,0.8671286099428743
cardano-node,2023-03-22,2.8534218128691764,2220.0,0.38,17,0.855372059517698
cardano-node,2023-04-12,2.7800665505579856,1970.0,0.33,14,0.7120620383269779
cardano-node,2023-04-23,3.031532346394275,1764.0,0.32,15,0.6067521024227426
cardano-node,2023-04-30,2.5894102439646676,2116.0,0.33,10,0.507742683076896
cardano-node,2023-05-07,2.680689815525228,2274.0,0.4,13,0.706836769874465
cardano-node,2023-05-02,3.0810237653184966,1766.0,0.35,15,0.5724472649335071
cardano-node,2023-06-12,2.99623116011455,1888.0,0.36,16,0.6957595413005266
cardano-node,2023-07-03,3.2195804415369293,1598.0,0.34,15,0.47640709546494325
cardano-node,2023-08-17,3.757424738897402,942.0,0.19,19,0.3399906152335176
cardano-node,2023-10-07,3.747360180682198,868.0,0.14,17,0.23574120027374282
cardano-node,2023-11-12,3.4013889415058545,1214.0,0.2,17,0.475550189263656
cardano-node,2023-12-22,3.140954181502514,1464.0,0.27,13,0.3878058222850982
cardano-node,2024-02-10,3.3517545175883137,1454.0,0.3,18,0.5671125641007646
cardano-node,2024-03-11,2.9565147898578643,1850.0,0.36,13,0.5156494665877788
cardano-node,2024-04-08,3.2255536363061705,1520.0,0.3,15,0.4722667923517083
cardano-node,2024-05-06,2.8841885513939878,2016.0,0.38,14,0.6398901670132427
cardano-node,2024-06-02,3.5427196706882937,1208.0,0.26,18,0.43474560664431494
cardano-node,2024-06-28,2.406666316740689,2142.857142857143,0.35714285714285715,6,0.12358549723065815
go-ethereum,2014-01-03,0.5052482226498788,8334.0,0.91,3,0.7484009076554227
go-ethereum,2014-01-25,0.6342141921722763,8300.0,0.91,6,1.352155690052738
go-ethereum,2014-02-15,0.6211884030780175,8136.0,0.9,4,0.9557193709298277
go-ethereum,2014-02-26,1.1259227136917573,6524.0,0.8,7,1.1654799945314693
go-ethereum,2014-03-21,1.3791854319949395,5088.0,0.67,7,0.9899316553986702
go-ethereum,2014-04-17,1.2944039611819784,5568.0,0.72,7,1.0486976928563998
go-ethereum,2014-05-05,1.11077320452673,5418.0,0.68,4,0.6163650461606522
go-ethereum,2014-05-15,1.1570054214041239,5072.0,0.62,5,0.8074628666952606
go-ethereum,2014-05-21,1.3760872585012025,5820.0,0.75,9,1.2433935739016464
go-ethereum,2014-05-28,1.0755669691374978,5470.0,0.68,4,0.6407681489588282
go-ethereum,2014-06-13,1.0875092534854616,5394.0,0.67,4,0.6324903882335922
go-ethereum,2014-06-23,1.2468445800820906,4686.0,0.59,3,0.2343654833877595
go-ethereum,2014-06-30,1.6823662276646665,3872.0,0.52,6,0.6256320618530199
go-ethereum,2014-07-05,2.054360377467609,3512.0,0.55,8,0.6554674381840977
go-ethereum,2014-07-16,1.4262251956303555,4834.0,0.66,5,0.6208539392393628
go-ethereum,2014-08-03,0.3664462644533776,8862.0,0.94,3,0.844611093635527
go-ethereum,2014-08-23,0.28229218908241477,9224.0,0.96,3,0.9029422537115388
